, sample_no, plate_id, Eta.V_ave, Ni.PM.Loading, Fe.PM.Loading, Co.PM.Loading, Ta.PM.Loading, Mn.PM.Loading, Cu.PM.Loading
1368, 1391, 3851, 0.380399, 0.5, 0.3, 0, 0.2, 0, 0
1369, 1392, 3851, 0.416478, 0.5, 0, 0.2, 0.1, 0, 0.2
1370, 1393, 3851, 0.429814, 0, 0, 0, 0.1, 0.1, 0.8
1371, 1394, 3851, 0.453036, 0, 0, 0, 0, 0.1, 0.9
1372, 1395, 3851, 0.414178, 0.4, 0, 0.5, 0, 0.1, 0
1373, 1396, 3851, 0.426597, 0.6, 0, 0.1, 0.1, 0.2, 0
1374, 1397, 3851, 0.411565, 0, 0.3, 0.2, 0, 0, 0.5
1375, 1398, 3851, 0.42969, 0.4, 0, 0, 0.4, 0.1, 0.1
1376, 1399, 3851, 0.389767, 0.1, 0.6, 0.1, 0, 0, 0.2
1377, 1400, 3851, 0.392249, 0, 0.1, 0.7, 0, 0.1, 0.1
1378, 1401, 3851, 0.392852, 0, 0.5, 0.1, 0, 0.3, 0.1
1379, 1402, 3851, 0.402283, 0, 0.7, 0.1, 0.1, 0, 0.1
1380, 1403, 3851, 0.423988, 0.3, 0.3, 0, 0, 0.3, 0.1
1381, 1404, 3851, 0.495483, 0, 0.1, 0, 0.9, 0, 0
1382, 1405, 3851, 0.405859, 0.2, 0.1, 0.6, 0, 0, 0.1
1383, 1406, 3851, 0.389207, 0, 0.5, 0.4, 0, 0.1, 0
1384, 1407, 3851, 0.377669, 0.6, 0.1, 0.1, 0, 0, 0.2
1385, 1408, 3851, 0.45362, 0.1, 0, 0, 0.3, 0.2, 0.4
1386, 1410, 3851, 0.418114, 0, 0, 0.4, 0.4, 0, 0.2
1387, 1411, 3851, 0.466172, 0.1, 0, 0, 0.8, 0, 0.1
1388, 1412, 3851, 0.440383, 0.1, 0, 0.2, 0.3, 0.4, 0
1389, 1413, 3851, 0.410896, 0.2, 0.3, 0.5, 0, 0, 0
1390, 1414, 3851, 0.41575, 0.2, 0, 0.3, 0.3, 0.2, 0
1391, 1415, 3851, 0.445494, 0, 0, 0.1, 0.5, 0, 0.4
1392, 1416, 3851, 0.465909, 0.3, 0, 0, 0.3, 0.3, 0.1
1393, 1417, 3851, 0.450654, 0, 0, 0, 0.1, 0.9, 0
1394, 1418, 3851, 0.439014, 0.1, 0.3, 0, 0.3, 0, 0.3
1395, 1419, 3851, 0.419701, 0, 0, 0.5, 0, 0.3, 0.2
1396, 1420, 3851, 0.434448, 0.1, 0.2, 0, 0.7, 0, 0
1397, 1421, 3851, 0.446221, 0, 0.1, 0.1, 0.7, 0, 0.1
1398, 1422, 3851, 0.42833, 0.1, 0.6, 0, 0.2, 0, 0.1
1399, 1423, 3851, 0.453844, 0, 0, 0.1, 0.4, 0.2, 0.3
1400, 1424, 3851, 0.432478, 0, 0, 0.2, 0, 0.5, 0.3
1401, 1425, 3851, 0.468329, 0, 0.2, 0, 0.3, 0.3, 0.2
1402, 1426, 3851, 0.402881, 0.2, 0.6, 0.1, 0, 0, 0.1
1403, 1427, 3851, 0.43139, 0, 0.1, 0, 0.1, 0.5, 0.3
1404, 1428, 3851, 0.428567, 0.2, 0.4, 0, 0, 0.1, 0.3
1405, 1429, 3851, 0.41462, 0, 0.1, 0.7, 0.2, 0, 0
1406, 1430, 3851, 0.450246, 0.1, 0, 0.1, 0.7, 0, 0.1
1407, 1431, 3851, 0.419018, 0, 0.9, 0.1, 0, 0, 0
1408, 1432, 3851, 0.398988, 0.1, 0.2, 0.3, 0, 0.4, 0
1409, 1433, 3851, 0.402518, 0, 0.4, 0.5, 0.1, 0, 0
1410, 1434, 3851, 0.416736, 0.3, 0, 0.1, 0.2, 0.4, 0
1411, 1435, 3851, 0.395063, 0.2, 0.3, 0.3, 0.2, 0, 0
1412, 1436, 3851, 0.456585, 0, 0.2, 0, 0.1, 0.2, 0.5
1413, 1437, 3851, 0.407885, 0.2, 0.5, 0, 0.3, 0, 0
1414, 1438, 3851, 0.447683, 0, 0.2, 0.1, 0.3, 0, 0.4
1415, 1439, 3851, 0.406719, 0.1, 0.7, 0.1, 0, 0.1, 0
1416, 1440, 3851, 0.43463, 0, 0.7, 0.2, 0, 0, 0.1
1417, 1441, 3851, 0.437398, 0.3, 0, 0.1, 0.1, 0.5, 0
1418, 1442, 3851, 0.442504, 0, 0.1, 0.1, 0, 0.4, 0.4
1419, 1443, 3851, 0.469693, 0.4, 0, 0, 0.4, 0, 0.2
1420, 1444, 3851, 0.469983, 0.2, 0, 0, 0.4, 0.1, 0.3
1421, 1445, 3851, 0.408128, 0.4, 0.3, 0, 0, 0.3, 0
1422, 1446, 3851, 0.399593, 0, 0.3, 0.7, 0, 0, 0
1423, 1447, 3851, 0.420406, 0, 0.1, 0.1, 0.7, 0.1, 0
1424, 1448, 3851, 0.387312, 0.3, 0.2, 0, 0, 0, 0.5
1425, 1449, 3851, 0.43845, 0.1, 0, 0, 0, 0.5, 0.4
1426, 1450, 3851, 0.468976, 0, 0, 0.1, 0.4, 0.3, 0.2
1427, 1451, 3851, 0.430918, 0.4, 0.2, 0, 0, 0.3, 0.1
1428, 1452, 3851, 0.471198, 0, 0.3, 0, 0.2, 0.5, 0
1429, 1453, 3851, 0.430689, 0.1, 0, 0.4, 0.1, 0, 0.4
1430, 1454, 3851, 0.409033, 0.1, 0.2, 0.5, 0.2, 0, 0
1431, 1455, 3851, 0.378905, 0.5, 0.2, 0.2, 0, 0.1, 0
1432, 1456, 3851, 0.421303, 0.5, 0, 0.3, 0, 0.2, 0
1433, 1457, 3851, 0.387866, 0.5, 0.4, 0, 0, 0.1, 0
1434, 1458, 3851, 0.44321, 0.4, 0, 0, 0.1, 0.3, 0.2
1435, 1459, 3851, 0.407283, 0, 0.3, 0.5, 0.1, 0, 0.1
1436, 1460, 3851, 0.432529, 0.2, 0.3, 0, 0, 0.2, 0.3
1437, 1461, 3851, 0.440083, 0.1, 0.2, 0, 0.3, 0, 0.4
1438, 1462, 3851, 0.435847, 0.3, 0.1, 0, 0.6, 0, 0
1439, 1463, 3851, 0.425273, 0, 0.5, 0, 0, 0.5, 0
1440, 1464, 3851, 0.397646, 0, 0.3, 0.5, 0, 0, 0.2
1441, 1465, 3851, 0.435117, 0, 0, 0.1, 0.2, 0.3, 0.4
1442, 1466, 3851, 0.39695, 0.2, 0.4, 0.4, 0, 0, 0
1443, 1467, 3851, 0.427843, 0, 0, 0.3, 0.1, 0, 0.6
1444, 1468, 3851, 0.401576, 0.1, 0.5, 0.1, 0, 0, 0.3
1445, 1469, 3851, 0.423498, 0, 0.2, 0.1, 0.6, 0.1, 0
1446, 1470, 3851, 0.405671, 0.7, 0, 0.1, 0.1, 0.1, 0
1447, 1471, 3851, 0.395458, 0, 0.2, 0.6, 0, 0.1, 0.1
1448, 1472, 3851, 0.421717, 0.2, 0, 0.1, 0, 0.1, 0.6
1449, 1474, 3851, 0.435906, 0, 0.2, 0.1, 0.3, 0.4, 0
1450, 1475, 3851, 0.430217, 0, 0.2, 0.1, 0, 0.1, 0.6
1451, 1476, 3851, 0.420027, 0.4, 0, 0.1, 0, 0.5, 0
1452, 1477, 3851, 0.474484, 0, 0.1, 0, 0.2, 0.2, 0.5
1453, 1478, 3851, 0.409107, 0.1, 0.6, 0.3, 0, 0, 0
1454, 1479, 3851, 0.42047, 0, 0, 0.1, 0.9, 0, 0
1455, 1480, 3851, 0.430553, 0.4, 0, 0.4, 0, 0.1, 0.1
1456, 1481, 3851, 0.453423, 0.7, 0, 0, 0.1, 0.2, 0
1457, 1482, 3851, 0.435388, 0.2, 0, 0.1, 0, 0.4, 0.3
1458, 1483, 3851, 0.396993, 0.1, 0.7, 0.1, 0.1, 0, 0
1459, 1484, 3851, 0.411304, 0, 0.7, 0.3, 0, 0, 0
1460, 1485, 3851, 0.440301, 0, 0.8, 0, 0.1, 0, 0.1
1461, 1486, 3851, 0.436121, 0, 0.1, 0.2, 0.4, 0.3, 0
1462, 1487, 3851, 0.391987, 0.4, 0.6, 0, 0, 0, 0
1463, 1488, 3851, 0.412684, 0, 0.4, 0.2, 0, 0.3, 0.1
1464, 1489, 3851, 0.429924, 0.3, 0, 0.1, 0.3, 0.3, 0
1465, 1490, 3851, 0.408509, 0.6, 0, 0, 0.1, 0, 0.3
1466, 1491, 3851, 0.428592, 0.1, 0, 0, 0.6, 0.1, 0.2
1467, 1492, 3851, 0.450019, 0.1, 0.2, 0, 0.6, 0.1, 0
1468, 1493, 3851, 0.426885, 0.4, 0, 0.2, 0, 0, 0.4
1469, 1494, 3851, 0.416494, 0.1, 0.4, 0.2, 0, 0, 0.3
1470, 1495, 3851, 0.41266, 0.5, 0.2, 0, 0.2, 0, 0.1
1471, 1496, 3851, 0.397233, 0, 0.3, 0.5, 0.1, 0.1, 0
1472, 1497, 3851, 0.419489, 0, 0, 0.2, 0, 0.4, 0.4
1473, 1498, 3851, 0.412895, 0.4, 0, 0.4, 0.1, 0, 0.1
1474, 1499, 3851, 0.399409, 0, 0.1, 0.5, 0, 0.4, 0
1475, 1500, 3851, 0.442698, 0, 0.2, 0, 0.5, 0, 0.3
1476, 1501, 3851, 0.411645, 0, 0, 0.6, 0, 0.1, 0.3
1477, 1502, 3851, 0.45085, 0, 0, 0, 0.7, 0.1, 0.2
1478, 1503, 3851, 0.42536, 0.1, 0, 0.3, 0, 0.5, 0.1
1479, 1504, 3851, 0.413641, 0, 0.1, 0.8, 0.1, 0, 0
1480, 1505, 3851, 0.390487, 0.2, 0.4, 0, 0, 0, 0.4
1481, 1506, 3851, 0.453324, 0, 0.1, 0, 0.4, 0.2, 0.3
1482, 1507, 3851, 0.478267, 0, 0.3, 0, 0.3, 0, 0.4
1483, 1508, 3851, 0.437435, 0, 0, 0.5, 0.1, 0.1, 0.3
1484, 1509, 3851, 0.406889, 0, 0.6, 0.1, 0, 0.3, 0
1485, 1510, 3851, 0.395638, 0.7, 0.1, 0, 0.1, 0.1, 0
1486, 1511, 3851, 0.441647, 0, 0.3, 0, 0.2, 0, 0.5
1487, 1512, 3851, 0.472338, 0, 0, 0, 0.3, 0.7, 0
1488, 1513, 3851, 0.411415, 0, 0.4, 0.3, 0, 0.3, 0
1489, 1514, 3851, 0.420709, 0.1, 0, 0.5, 0.3, 0.1, 0
1490, 1515, 3851, 0.426268, 0.1, 0, 0.5, 0, 0.1, 0.3
1491, 1516, 3851, 0.418614, 0, 0, 0.6, 0.3, 0.1, 0
1492, 1517, 3851, 0.420234, 0, 0.5, 0.1, 0, 0.1, 0.3
1493, 1518, 3851, 0.382467, 0.4, 0.4, 0, 0.1, 0.1, 0
1494, 1519, 3851, 0.391413, 0, 0.5, 0.2, 0, 0, 0.3
1495, 1520, 3851, 0.410381, 0, 0.5, 0, 0, 0, 0.5
1496, 1521, 3851, 0.412951, 0, 0, 0.1, 0.6, 0.3, 0
1497, 1522, 3851, 0.406929, 0.3, 0.2, 0.1, 0, 0.4, 0
1498, 1523, 3851, 0.386117, 0.5, 0.3, 0, 0.1, 0.1, 0
1499, 1524, 3851, 0.464262, 0.1, 0, 0, 0.3, 0, 0.6
1500, 1525, 3851, 0.422578, 0.2, 0.1, 0.1, 0, 0.6, 0
1501, 1526, 3851, 0.458688, 0, 0, 0.1, 0.7, 0, 0.2
1502, 1527, 3851, 0.481142, 0, 0.3, 0, 0.3, 0.4, 0
1503, 1528, 3851, 0.412135, 0, 0.4, 0, 0.1, 0.2, 0.3
1504, 1529, 3851, 0.411285, 0, 0.3, 0.6, 0.1, 0, 0
1505, 1530, 3851, 0.425408, 0, 0.3, 0.2, 0.2, 0.3, 0
1506, 1531, 3851, 0.401684, 0, 0.5, 0.3, 0.1, 0, 0.1
1507, 1532, 3851, 0.404414, 0.2, 0, 0.2, 0.1, 0, 0.5
1508, 1533, 3851, 0.473768, 0, 0.1, 0, 0.5, 0.4, 0
1509, 1534, 3851, 0.43438, 0, 0, 0.3, 0.3, 0.1, 0.3
1510, 1535, 3851, 0.412, 0.1, 0.3, 0, 0.4, 0.2, 0
1511, 1536, 3851, 0.429948, 0.5, 0, 0, 0.1, 0, 0.4
1512, 1538, 3851, 0.43245, 0, 0.4, 0, 0, 0.6, 0
1513, 1539, 3851, 0.408906, 0.4, 0, 0.5, 0.1, 0, 0
1514, 1540, 3851, 0.391561, 0.2, 0.4, 0, 0.4, 0, 0
1515, 1541, 3851, 0.393968, 0, 0, 0.7, 0, 0.3, 0
1516, 1542, 3851, 0.405677, 0.1, 0.3, 0.4, 0.2, 0, 0
1517, 1543, 3851, 0.431104, 0.2, 0.3, 0, 0.3, 0, 0.2
1518, 1544, 3851, 0.448232, 0.8, 0, 0, 0, 0.1, 0.1
1519, 1545, 3851, 0.404088, 0, 0.1, 0.5, 0, 0, 0.4
1520, 1546, 3851, 0.422436, 0, 0.6, 0, 0, 0.1, 0.3
1521, 1547, 3851, 0.433896, 0.5, 0, 0.1, 0, 0, 0.4
1522, 1548, 3851, 0.443086, 0.1, 0.1, 0, 0.4, 0.4, 0
1523, 1549, 3851, 0.408998, 0, 0.4, 0.5, 0, 0.1, 0
1524, 1550, 3851, 0.437431, 0.1, 0.3, 0, 0.5, 0, 0.1
1525, 1551, 3851, 0.403862, 0, 0, 0.2, 0.2, 0.5, 0.1
1526, 1552, 3851, 0.406135, 0.3, 0.1, 0.1, 0.5, 0, 0
1527, 1553, 3851, 0.421242, 0, 0.3, 0.2, 0, 0.1, 0.4
1528, 1554, 3851, 0.420527, 0, 0.1, 0.4, 0.5, 0, 0
1529, 1555, 3851, 0.413168, 0.2, 0.1, 0.3, 0.4, 0, 0
1530, 1556, 3851, 0.44049, 0.4, 0, 0, 0.2, 0, 0.4
1531, 1557, 3851, 0.408358, 0, 0.1, 0.5, 0, 0.3, 0.1
1532, 1558, 3851, 0.421249, 0, 0, 0.1, 0.5, 0.1, 0.3
1533, 1559, 3851, 0.406611, 0.7, 0.1, 0.1, 0, 0.1, 0
1534, 1560, 3851, 0.408258, 0.3, 0, 0.2, 0, 0.4, 0.1
1535, 1561, 3851, 0.437508, 0.2, 0.1, 0, 0.7, 0, 0
1536, 1562, 3851, 0.442665, 0.5, 0, 0.1, 0.2, 0, 0.2
1537, 1563, 3851, 0.403364, 0.4, 0.1, 0.4, 0, 0.1, 0
1538, 1564, 3851, 0.410183, 0, 0.2, 0.5, 0.2, 0, 0.1
1539, 1565, 3851, 0.423977, 0, 0.5, 0, 0, 0.3, 0.2
1540, 1566, 3851, 0.451489, 0.2, 0, 0.1, 0, 0.3, 0.4
1541, 1567, 3851, 0.425587, 0, 0.5, 0.3, 0.1, 0.1, 0
1542, 1568, 3851, 0.459969, 0.1, 0, 0.1, 0.3, 0.5, 0
1543, 1569, 3851, 0.408983, 0, 0, 0.2, 0.1, 0.2, 0.5
1544, 1570, 3851, 0.407499, 0, 0.2, 0.3, 0, 0, 0.5
1545, 1571, 3851, 0.44538, 0.3, 0, 0, 0.2, 0.5, 0
1546, 1572, 3851, 0.411992, 0.1, 0.4, 0, 0.1, 0, 0.4
1547, 1573, 3851, 0.422759, 0, 0.2, 0.1, 0, 0.3, 0.4
1548, 1574, 3851, 0.405692, 0, 0.6, 0.3, 0, 0.1, 0
1549, 1575, 3851, 0.446078, 0, 0.5, 0, 0.1, 0.2, 0.2
1550, 1576, 3851, 0.394951, 0.2, 0.6, 0, 0.1, 0, 0.1
1551, 1577, 3851, 0.395909, 0.3, 0.4, 0, 0.2, 0, 0.1
1552, 1578, 3851, 0.374511, 0.7, 0.1, 0, 0, 0, 0.2
1553, 1579, 3851, 0.424436, 0.7, 0, 0, 0, 0.2, 0.1
1554, 1580, 3851, 0.447578, 0, 0, 0.1, 0.3, 0.6, 0
1555, 1581, 3851, 0.409521, 0.4, 0, 0.4, 0.2, 0, 0
1556, 1582, 3851, 0.392406, 0.2, 0, 0, 0.5, 0.2, 0.1
1557, 1583, 3851, 0.405185, 0, 0, 0.4, 0, 0.2, 0.4
1558, 1584, 3851, 0.42724, 0, 0, 0.1, 0, 0.5, 0.4
1559, 1585, 3851, 0.405212, 0.1, 0.4, 0.2, 0.3, 0, 0
1560, 1586, 3851, 0.411028, 0.1, 0.2, 0, 0.5, 0, 0.2
1561, 1587, 3851, 0.433892, 0, 0, 0.4, 0.5, 0.1, 0
1562, 1588, 3851, 0.361149, 0.7, 0.2, 0, 0, 0, 0.1
1563, 1589, 3851, 0.395995, 0.4, 0, 0.1, 0, 0.1, 0.4
1564, 1590, 3851, 0.420072, 0.1, 0.4, 0, 0.3, 0, 0.2
1565, 1591, 3851, 0.4502, 0.1, 0, 0.3, 0.6, 0, 0
1566, 1592, 3851, 0.3828, 0.5, 0.3, 0.1, 0, 0, 0.1
1567, 1594, 3851, 0.415098, 0.1, 0.3, 0.2, 0, 0.4, 0
1568, 1595, 3851, 0.42247, 0.4, 0, 0.3, 0.1, 0.2, 0
1569, 1596, 3851, 0.437275, 0, 0.5, 0.1, 0.3, 0.1, 0
1570, 1597, 3851, 0.452791, 0, 0, 0.4, 0.4, 0.1, 0.1
1571, 1598, 3851, 0.43396, 0.4, 0, 0.5, 0, 0, 0.1
1572, 1599, 3851, 0.478448, 0, 0, 0, 0.3, 0.4, 0.3
1573, 1600, 3851, 0.453326, 0, 0, 0.1, 0.5, 0.3, 0.1
1574, 1602, 3851, 0.419788, 0.1, 0.5, 0.2, 0.2, 0, 0
1575, 1603, 3851, 0.42461, 0, 0.6, 0, 0, 0, 0.4
1576, 1604, 3851, 0.444669, 0, 0.3, 0, 0, 0.7, 0
1577, 1605, 3851, 0.401536, 0.6, 0.2, 0.1, 0, 0, 0.1
1578, 1606, 3851, 0.449271, 0, 0.1, 0, 0.1, 0, 0.8
1579, 1607, 3851, 0.431797, 0, 0.3, 0.2, 0.1, 0.4, 0
1580, 1608, 3851, 0.424425, 0.2, 0.3, 0, 0.3, 0.2, 0
1581, 1609, 3851, 0.419121, 0.3, 0.1, 0.5, 0, 0, 0.1
1582, 1610, 3851, 0.431176, 0.3, 0.1, 0, 0.4, 0.2, 0
1583, 1611, 3851, 0.514447, 0.1, 0, 0, 0.7, 0.1, 0.1
1584, 1612, 3851, 0.466992, 0.1, 0.1, 0, 0, 0.1, 0.7
1585, 1613, 3851, 0.420183, 0.1, 0.2, 0.5, 0, 0, 0.2
1586, 1614, 3851, 0.448776, 0.2, 0, 0.6, 0.1, 0, 0.1
1587, 1615, 3851, 0.441487, 0, 0.1, 0.3, 0.2, 0.4, 0
1588, 1616, 3851, 0.42121, 0, 0.3, 0.4, 0.2, 0, 0.1
1589, 1617, 3851, 0.432528, 0.3, 0, 0.4, 0.3, 0, 0
1590, 1618, 3851, 0.44899, 0.3, 0, 0.4, 0.2, 0, 0.1
1591, 1619, 3851, 0.444529, 0.7, 0, 0, 0.3, 0, 0
1592, 1620, 3851, 0.461889, 0.2, 0.1, 0, 0.2, 0, 0.5
1593, 1621, 3851, 0.448, 0, 0.5, 0.1, 0.2, 0, 0.2
1594, 1622, 3851, 0.503276, 0.3, 0, 0, 0.1, 0.1, 0.5
1595, 1623, 3851, 0.425141, 0, 0.4, 0.4, 0, 0.1, 0.1
1596, 1624, 3851, 0.499407, 0, 0.3, 0, 0.4, 0.3, 0
1597, 1625, 3851, 0.50275, 0.2, 0, 0, 0.1, 0.3, 0.4
1598, 1626, 3851, 0.506822, 0.2, 0, 0, 0.5, 0.1, 0.2
1599, 1627, 3851, 0.43738, 0, 0.6, 0.2, 0.1, 0, 0.1
1600, 1628, 3851, 0.482456, 0, 0.3, 0, 0.4, 0, 0.3
1601, 1629, 3851, 0.431794, 0, 0.3, 0.2, 0, 0.4, 0.1
1602, 1630, 3851, 0.446297, 0.1, 0, 0.3, 0, 0.3, 0.3
1603, 1631, 3851, 0.429906, 0, 0.2, 0.1, 0, 0.6, 0.1
1604, 1632, 3851, 0.438921, 0.1, 0.2, 0, 0.1, 0, 0.6
1605, 1633, 3851, 0.429243, 0.3, 0, 0.4, 0, 0.3, 0
1606, 1634, 3851, 0.454196, 0.3, 0, 0.1, 0.3, 0, 0.3
1607, 1635, 3851, 0.431264, 0, 0.3, 0.3, 0, 0.3, 0.1
1608, 1636, 3851, 0.430152, 0.3, 0.3, 0, 0.2, 0, 0.2
1609, 1637, 3851, 0.501395, 0.3, 0, 0, 0.2, 0.2, 0.3
1610, 1638, 3851, 0.422481, 0, 0.1, 0.8, 0, 0.1, 0
1611, 1639, 3851, 0.474411, 0, 0, 0.2, 0.3, 0.2, 0.3
1612, 1640, 3851, 0.394095, 0.5, 0.3, 0.1, 0.1, 0, 0
1613, 1641, 3851, 0.455149, 0.3, 0, 0, 0.2, 0.4, 0.1
1614, 1642, 3851, 0.420659, 0.3, 0, 0.3, 0, 0.3, 0.1
1615, 1643, 3851, 0.434894, 0, 0, 0.6, 0, 0, 0.4
1616, 1644, 3851, 0.434332, 0, 0.6, 0.1, 0.1, 0.2, 0
1617, 1645, 3851, 0.447007, 0.1, 0, 0, 0, 0.7, 0.2
1618, 1646, 3851, 0.485594, 0, 0, 0.1, 0, 0.2, 0.7
1619, 1647, 3851, 0.504887, 0.1, 0, 0, 0.4, 0.4, 0.1
1620, 1648, 3851, 0.483525, 0.6, 0, 0, 0.2, 0.1, 0.1
1621, 1649, 3851, 0.39202, 0.2, 0.5, 0.1, 0, 0, 0.2
1622, 1650, 3851, 0.439687, 0, 0, 0.5, 0.3, 0, 0.2
1623, 1651, 3851, 0.467328, 0.3, 0, 0, 0.3, 0.4, 0
1624, 1652, 3851, 0.406203, 0.1, 0.3, 0.3, 0, 0, 0.3
1625, 1653, 3851, 0.468179, 0.2, 0, 0, 0.1, 0, 0.7
1626, 1654, 3851, 0.423303, 0, 0, 0.5, 0.1, 0.3, 0.1
1627, 1655, 3851, 0.439088, 0, 0.1, 0.3, 0, 0.1, 0.5
1628, 1656, 3851, 0.414666, 0, 0.1, 0.5, 0.1, 0.3, 0
1629, 1657, 3851, 0.438001, 0.4, 0, 0, 0.2, 0.4, 0
1630, 1658, 3851, 0.3906, 0.4, 0.3, 0, 0.1, 0, 0.2
1631, 1659, 3851, 0.435654, 0.1, 0, 0.8, 0, 0, 0.1
1632, 1660, 3851, 0.448473, 0, 0, 0.2, 0.4, 0.3, 0.1
1633, 1661, 3851, 0.457004, 0.1, 0.4, 0, 0.1, 0.4, 0
1634, 1662, 3851, 0.378413, 0.5, 0.2, 0.1, 0, 0, 0.2
1635, 1663, 3851, 0.483998, 0, 0, 0.1, 0.3, 0.4, 0.2
1636, 1664, 3851, 0.393043, 0.3, 0.3, 0.3, 0, 0, 0.1
1637, 1666, 3851, 0.415787, 0.1, 0, 0.4, 0, 0.4, 0.1
1638, 1667, 3851, 0.456786, 0, 0.1, 0, 0, 0.4, 0.5
1639, 1668, 3851, 0.497913, 0.3, 0, 0, 0.1, 0.3, 0.3
1640, 1669, 3851, 0.461306, 0, 0.7, 0, 0.1, 0.2, 0
1641, 1670, 3851, 0.43472, 0, 0.2, 0.4, 0.3, 0.1, 0
1642, 1671, 3851, 0.45789, 0.1, 0, 0, 0, 0, 0.9
1643, 1672, 3851, 0.435626, 0.4, 0.1, 0, 0.5, 0, 0
1644, 1673, 3851, 0.440138, 0.1, 0.4, 0, 0, 0.4, 0.1
1645, 1674, 3851, 0.487129, 0, 0, 0, 0.4, 0.6, 0
1646, 1675, 3851, 0.480641, 0.1, 0, 0, 0, 0.3, 0.6
1647, 1676, 3851, 0.43493, 0.4, 0, 0.2, 0.3, 0.1, 0
1648, 1677, 3851, 0.435773, 0, 0.1, 0.4, 0.4, 0, 0.1
1649, 1678, 3851, 0.428198, 0, 0, 0.3, 0, 0.6, 0.1
1650, 1679, 3851, 0.428243, 0, 0, 0.5, 0.1, 0.4, 0
1651, 1680, 3851, 0.429539, 0, 0, 0.3, 0, 0, 0.7
1652, 1681, 3851, 0.455424, 0, 0, 0.2, 0.3, 0.5, 0
1653, 1682, 3851, 0.443612, 0.2, 0.3, 0, 0, 0.4, 0.1
1654, 1683, 3851, 0.452887, 0.4, 0.1, 0, 0, 0.4, 0.1
1655, 1684, 3851, 0.508099, 0, 0.3, 0, 0.6, 0.1, 0
1656, 1685, 3851, 0.452763, 0.3, 0.2, 0, 0, 0.1, 0.4
1657, 1686, 3851, 0.465389, 0, 0, 0.1, 0.2, 0, 0.7
1658, 1687, 3851, 0.448843, 0, 0.5, 0, 0, 0.2, 0.3
1659, 1688, 3851, 0.423663, 0, 0.7, 0.1, 0, 0.2, 0
1660, 1689, 3851, 0.443217, 0.4, 0.3, 0, 0, 0.2, 0.1
1661, 1690, 3851, 0.470493, 0, 0.1, 0, 0, 0.9, 0
1662, 1691, 3851, 0.430846, 0.1, 0, 0.8, 0, 0.1, 0
1663, 1692, 3851, 0.434548, 0, 0.5, 0.2, 0.2, 0.1, 0
1664, 1693, 3851, 0.40113, 0.3, 0.4, 0, 0.2, 0.1, 0
1665, 1694, 3851, 0.449888, 0.3, 0.1, 0, 0.5, 0.1, 0
1666, 1695, 3851, 0.430361, 0.7, 0, 0.1, 0, 0, 0.2
1667, 1696, 3851, 0.432595, 0.3, 0, 0.4, 0, 0.2, 0.1
1668, 1697, 3851, 0.417488, 0.3, 0.2, 0.4, 0, 0.1, 0
1669, 1698, 3851, 0.446008, 0, 0.6, 0.1, 0.2, 0, 0.1
1670, 1699, 3851, 0.436051, 0, 0, 0.5, 0.2, 0, 0.3
1671, 1700, 3851, 0.473387, 0, 0.1, 0, 0.1, 0.2, 0.6
1672, 1701, 3851, 0.436994, 0.2, 0, 0.7, 0.1, 0, 0
1673, 1702, 3851, 0.420843, 0.1, 0.6, 0, 0.1, 0, 0.2
1674, 1703, 3851, 0.41094, 0.2, 0.5, 0, 0.1, 0, 0.2
1675, 1704, 3851, 0.438236, 0, 0.3, 0, 0, 0.5, 0.2
1676, 1705, 3851, 0.409593, 0.3, 0.1, 0.2, 0, 0, 0.4
1677, 1706, 3851, 0.453864, 0.1, 0.1, 0, 0, 0.8, 0
1678, 1707, 3851, 0.49796, 0, 0.4, 0, 0.4, 0.1, 0.1
1679, 1708, 3851, 0.382899, 0.4, 0.2, 0.3, 0.1, 0, 0
1680, 1709, 3851, 0.454893, 0, 0.6, 0, 0, 0.3, 0.1
1681, 1710, 3851, 0.442539, 0, 0, 0.5, 0.4, 0, 0.1
1682, 1711, 3851, 0.453031, 0, 0.1, 0.3, 0.2, 0, 0.4
1683, 1712, 3851, 0.447234, 0.1, 0.4, 0, 0.4, 0, 0.1
1684, 1713, 3851, 0.451381, 0, 0.3, 0, 0, 0.2, 0.5
1685, 1714, 3851, 0.425072, 0.2, 0, 0.3, 0.1, 0.4, 0
1686, 1715, 3851, 0.511869, 0.1, 0, 0, 0.5, 0.4, 0
1687, 1716, 3851, 0.420302, 0, 0.1, 0.3, 0, 0.6, 0
1688, 1717, 3851, 0.451345, 0, 0, 0.4, 0.5, 0, 0.1
1689, 1718, 3851, 0.442885, 0, 0, 0.1, 0, 0.9, 0
1690, 1719, 3851, 0.457302, 0, 0.3, 0.1, 0.4, 0, 0.2
1691, 1720, 3851, 0.449769, 0.5, 0, 0, 0.2, 0, 0.3
1692, 1721, 3851, 0.415808, 0.3, 0.2, 0.1, 0.4, 0, 0
1693, 1722, 3851, 0.396325, 0.1, 0.4, 0.1, 0, 0, 0.4
1694, 1723, 3851, 0.430025, 0.1, 0, 0.2, 0, 0.6, 0.1
1695, 1724, 3851, 0.446956, 0, 0.4, 0.1, 0.1, 0.4, 0
1696, 1725, 3851, 0.43986, 0, 0.4, 0.1, 0.1, 0, 0.4
1697, 1726, 3851, 0.419112, 0, 0.2, 0.4, 0.3, 0, 0.1
1698, 1727, 3851, 0.462472, 0.3, 0, 0.1, 0, 0.1, 0.5
